10.0,0.0
20.0,0.0
30.0,0.0
40.0,0.0
50.0,0.000125
55.0,0.00040625
60.0,0.000875
65.0,0.00221875
70.0,0.00265625
75.0,0.00428125
80.0,0.00565625
90.0,0.009875
95.0,0.01175
100.0,0.0136875
110.0,0.01903125
120.0,0.02475
130.0,0.03084375
150.0,0.04196875
160.0,0.0489375
200.0,0.077625
300.0,0.14784375
400.0,0.21703125
500.0,0.28203125
600.0,0.3375
700.0,0.3915625
800.0,0.446875
900.0,0.4875
1000.0,0.52875
10000.0,1.816875
100000.0,1.63625
1000000.0,0.5615625
2000.0,0.83625
20000.0,2.0678125
200000.0,1.288125
3000.0,1.0440625
30000.0,2.010625
300000.0,1.1028125
4000.0,1.1834375
40000.0,1.9696875
400000.0,0.954375
5000.0,1.289375
50000.0,1.90875
500000.0,0.8590625
6000.0,1.4140625
60000.0,1.8334375
600000.0,0.73625
7000.0,1.5571875
70000.0,1.763125
700000.0,0.7015625
8000.0,1.671875
80000.0,1.7190625
800000.0,0.650625
9000.0,1.768125
90000.0,1.6896875
900000.0,0.6046875
